date,ADX,ATR_14,Bollinger_lower,Bollinger_middle,Bollinger_upper,CCI_20,Ichimoku_base_line,Ichimoku_conversion_line,Ichimoku_lagging_span,Ichimoku_leading_span_A,Ichimoku_leading_span_B,MACD_line,MACD_signal,MINUS_DI,PLUS_DI,RSI_14,SMA_20,SMA_50,Stochastic_D,Stochastic_K
2016-01-21,26.857662170549613,3.611065794456557,222.15739267977597,227.16000000000008,232.1626073202242,-123.17313781848313,236.4709615384619,229.38000000000022,240.09,246.71380136423448,245.5137499999999,-4.282257725200395,-3.4243547732996444,32.4627611290531,14.55712175496531,28.890619549321862,234.6889999999998,240.02079999999998,31.445157456725628,25.448823637172595
2016-02-12,19.3353360708521,3.5902388261174436,222.7667003095669,229.372,235.97729969043314,-136.20365936162642,230.22500000000025,230.08388888888905,245.41,244.43754026955997,245.40990384615372,-1.9136560456319955,-2.047796953467307,39.221175850549294,21.943411951369605,38.85453251114366,229.65449999999979,236.26519999999994,53.90716886743096,36.91852521301665
2016-02-29,13.395439200088672,2.890490738401582,234.52125152923475,235.03200000000007,235.5427484707654,80.56094352663075,231.0805769230772,234.70722222222236,241.99,240.90031928007926,241.5898076923076,0.6394216779900148,-0.04097415195830467,23.038105182196272,28.69536877499633,53.76261538387346,232.36099999999973,234.19079999999994,49.38162132248373,42.0796493052975
2016-03-08,16.399216703873993,2.6948965604609296,237.93609825346394,239.42200000000008,240.90790174653623,92.79541228286843,233.3940384615387,237.5650000000001,248.89,238.89040064102602,239.41048076923067,1.8273176240608109,1.0683733558465243,23.73826226348047,30.870491430012187,58.41949865793394,234.34899999999965,233.98039999999995,85.18737718241995,70.00535450161722
2016-03-25,27.041883226097838,2.246711058771337,243.27018634870066,244.55800000000005,245.84581365129944,65.93502593502635,239.91250000000022,244.07166666666672,244.29,232.8841547501647,235.68923076923068,2.643463752197306,2.5907074126467706,15.516756886145352,30.649705767785314,63.038736895693326,241.36649999999972,235.06199999999993,58.05125613376175,39.14988814317676
2016-04-05,25.040819155079372,2.2908156486800926,239.23446267028663,243.67800000000003,248.12153732971342,-104.11458444620233,242.3975000000002,244.1755555555556,240.82,231.27086004273542,234.42317307692295,1.542405092465458,2.2096280815058327,24.974718254255134,24.434179667731687,46.54658584366698,243.41199999999967,237.07059999999998,30.22951620019516,12.016230535066347
2016-04-20,22.025980285787625,2.3300665075536906,246.99047246999766,248.11200000000002,249.2335275300024,104.08889771012524,244.4248076923079,245.26055555555564,241.73,232.4411061801449,234.08355769230758,1.8252889024551564,1.5921213165002832,18.666454433389003,32.83651862578469,61.53973012205426,244.6674999999997,240.15199999999996,82.57118018795568,65.85369041368706
2016-05-09,19.970017259000123,2.083225030742485,241.70721300674293,243.70000000000005,245.69278699325716,-90.46937275084106,245.2828846153849,245.69444444444454,243.3,236.70343893819884,235.31999999999996,0.21508045460413427,1.0528031926220072,29.305788012142376,17.884603570955708,41.19810377087647,245.9304999999998,243.32159999999993,13.550718422854276,14.944481650600201
2016-05-24,23.537426160908318,2.005957544720563,237.3989879702342,239.01999999999998,240.64101202976576,-117.19985583752249,244.10769230769256,240.02944444444458,244.14,241.01367398093387,238.36384615384608,-1.580659585737493,-0.9564737195210772,24.53815838268185,13.309492080891186,33.21197060963646,242.8574999999997,243.8984,24.8885497288256,22.44959128065399
2016-06-16,21.05852848201621,2.4073658923822685,239.28158650141282,244.2539999999999,249.226413498587,-27.961491881685223,242.71442307692328,245.91888888888903,250.04,244.67599112426063,243.14711538461535,0.4375845255937918,0.626137767666288,27.212676656663927,22.65886556638724,43.15091443970024,243.27399999999975,244.02139999999991,16.042928038051738,11.46659297394036
