date,open,high,low,close,volume,change,updown,comp,amount,marcap,highlow,SMA_20,SMA_50,RSI_14,MACD_line,MACD_signal,Bollinger_upper,Bollinger_middle,Bollinger_lower,ATR_14,CCI_20,Stochastic_K,Stochastic_D,ADX,PLUS_DI,MINUS_DI,Ichimoku_conversion_line,Ichimoku_base_line,Ichimoku_leading_span_A,Ichimoku_leading_span_B,Ichimoku_lagging_span
2016-03-24,244.3,245.0,243.31,244.08,74738650,-0.0047,2,-1.15,2690003785981,1051802550993520,0,240.9455,234.8028,64.322847496089,2.78033212226711,2.57751832775914,245.764198439853,244.726,243.687801560147,2.31799652483067,76.776344256401,61.7170022371365,70.0240424165353,26.600559205139,31.9922979317208,16.1964592089953,243.954444444445,239.454615384616,233.307239069691,236.029230769231,243.47
2016-03-25,244.61,244.65,243.33,243.79,73171826,-0.0012,2,-0.29,2620218803206,1050875213870765,-1,241.3665,235.062,63.0387368956933,2.64346375219731,2.59070741264677,245.845813651299,244.558,243.270186348701,2.24671105877134,65.9350259350263,39.1498881431768,58.0512561337617,27.0418832260978,30.6497057677853,15.5167568861454,244.071666666667,239.9125,232.884154750165,235.689230769231,244.29
2016-03-28,243.86,244.96,243.66,243.95,104246539,0.0007,1,0.16,2286330771326,1051330586076875,0,241.803,235.33,63.472017771205,2.51886928844237,2.57633978780589,245.861285945465,244.492,243.122714054536,2.17908884028767,68.0358815407048,23.876170209449,41.5810201965872,27.5595910290561,30.3597871646321,14.8555439588807,244.312777777778,240.296923076923,232.509143244576,235.462115384615,243.31
2016-03-29,244.55,245.88,244.11,245.53,103639625,0.0065,1,1.58,2921160802749,1057505392303710,0,242.348,235.5702,67.5210106293245,2.51858736625894,2.5647893034965,245.951414922732,244.516,243.080585077269,2.16129678026712,91.7696739946326,39.8167418874569,34.2809334133607,28.3548512384025,31.4638072496787,13.9079911450062,244.586666666667,240.704807692308,232.193420447075,235.215096153846,242.23
2016-03-30,246.98,247.58,246.07,246.54,103093485,0.0041,1,1.01,3331725016040,1061555359943700,1,242.7435,235.8734,69.823704583759,2.57023443729747,2.5658783302567,246.935606080917,244.778,242.620393919083,2.15334701024804,129.908117218508,58.431865349098,40.7082591486678,29.6085595933054,34.9633160421398,12.9622414515697,244.821666666667,241.169038461539,231.924833168968,234.964230769231,243.68
2016-03-31,246.95,247.26,244.55,245.86,89221199,-0.0028,2,-0.68,3889614200823,1058251447790600,0,243.032,236.215,66.4098992147062,2.52716323156073,2.5581353105175,247.300826250633,245.134,242.967173749367,2.19310793808747,93.6500584485775,70.8417854146854,56.36346421708,29.7121082736795,31.8773306620616,16.7687222530366,244.978333333333,241.5675,231.686945266273,234.795769230769,243.07
2016-04-01,245.59,245.66,241.82,242.36,157191240,-0.0142,2,-3.5,3953809741678,1044261952354535,0,243.163,236.4904,52.249850764498,2.18541612471216,2.48359147335644,247.861128606698,244.848,241.834871393302,2.32502879965265,1.45304467807158,48.18281328925,59.1521546843443,28.2686455272816,27.9208691981996,23.0744617201409,244.885555555556,241.9125,231.500066978962,234.647596153846,242.34
2016-04-04,242.38,243.06,241.73,243.05,68617550,0.0028,1,0.69,2939423272783,1046712868196495,0,243.305,236.7498,54.3178217996383,1.94780325040389,2.37643382876593,247.96807030236,244.668,241.36792969764,2.25395531396318,-29.2599533155792,30.4895047762696,49.8380344934015,26.8828813507033,26.7440567931812,22.3871292291377,244.625555555556,242.181923076923,231.360165187377,234.515865384615,240.6
2016-04-05,242.1,242.25,240.28,240.58,63928835,-0.0102,2,-2.47,2742138401424,1036499687658540,-1,243.412,237.0706,46.546585843667,1.54240509246546,2.20962808150583,248.121537329713,243.678,239.234462670287,2.29081564868009,-104.114584446202,12.0162305350663,30.2295162001952,25.0408191550794,24.4341796677317,24.9747182542551,244.175555555556,242.3975,231.270860042735,234.423173076923,240.82
2016-04-06,240.85,242.59,240.65,241.99,103088446,0.0059,1,1.41,3358840462080,1041573891442915,0,243.555,237.4342,50.8679373066749,1.31968681952262,2.03163982910919,246.255013622076,242.768,239.280986377925,2.27075738806009,-91.3442586022404,17.0574196468141,19.8543849860499,23.337131594625,23.9587970231692,23.3956609772487,243.893888888889,242.634615384616,231.218762327417,234.345673076923,241.03
2016-04-07,243.05,243.27,241.03,242.29,138883795,0.0012,1,0.3,3335452080302,1042983395936355,0,243.598,237.7042,51.7614994582976,1.15408490403152,1.85612884409366,243.683262409975,242.054,240.424737590026,2.26856043177008,-75.1940328595905,21.9895837239595,17.0210779686131,22.0825385623901,24.4100679344921,21.745581171599,243.689444444444,242.771923076923,231.214937130178,234.315480769231,239.82
2016-04-08,240.59,241.84,239.57,241.77,117363492,-0.0021,2,-0.52,3095370711679,1041845281654785,0,243.588,237.9354,50.0619481271043,0.969706367347271,1.67884434874438,243.544855493971,241.936,240.32714450603,2.30080611521507,-125.81401195371,40.4395405300807,26.4955146336179,20.8247346471709,22.3488218985686,24.4419038287167,243.288888888889,242.820576923077,231.25830004931,234.289230769231,239.04
2016-04-11,241.79,242.29,240.65,242.06,89458690,0.0012,1,0.29,2673294915487,1042237535444100,0,243.5835,238.2328,51.0276819375548,0.837333367183305,1.51054215243216,242.942617781901,241.738,240.533382218099,2.253605678414,-90.2004801546483,54.7057838507652,39.0449693682683,19.4243063698536,22.6134116043108,23.1714089609004,242.897222222222,242.891730769231,231.337307692308,234.325865384615,238.74
2016-04-12,242.05,243.94,241.72,243.71,102075053,0.0068,1,1.65,2752617894452,1049203983031770,0,243.6775,238.4878,56.2158431322232,0.855703998198067,1.37957452158534,243.750310210795,242.364,240.977689789205,2.251205272813,-25.6929698241828,73.8311996206734,56.3255080005062,18.7417395908114,26.2558485698652,21.5392506387268,242.453333333333,242.986153846154,231.445138067061,234.356923076923,239.85
2016-04-14,247.01,248.9,246.76,248.89,136902838,0.0213,1,5.18,4936230313682,1070440073295115,1,244.0045,238.8354,67.7624685526424,1.27356470342957,1.35837255795419,249.06032354174,243.744,238.42767645826,2.46111918189778,191.679451313057,87.3089860888134,71.9486565200838,19.7932293456223,36.6962829336971,18.2948291681667,242.667222222222,243.333653846154,231.590946745562,234.283846153846,237.65
2016-04-15,248.47,249.03,247.68,248.53,99584835,-0.0014,2,-0.36,3450673285339,1069108692630635,0,244.2265,239.164,66.450884058504,1.55771694025279,1.39824143441391,251.210249271338,244.992,238.773750728662,2.38175352604794,172.664045963109,96.4480829023288,85.8627562039384,20.8044717390235,35.6004522010375,17.5541378153786,243.18,243.725384615385,231.761654339251,234.167307692308,240.91
2016-04-18,246.7,248.04,246.32,248.0,82378794,-0.0021,2,-0.53,3117755054070,1066498653142510,0,244.395,239.4506,64.4723717601951,1.72031237434217,1.46265562239956,251.840676503286,246.238,240.635323496714,2.36948541704452,117.151751498893,94.1054123835497,92.6208271248971,21.0131963766275,33.2287196601014,20.4844110398874,243.711666666667,243.963461538462,231.964451019067,234.132884615385,240.58
2016-04-19,248.67,249.34,247.49,247.88,99751306,-0.0005,2,-0.12,3226398492312,1066804256719220,0,244.575,239.7862,64.0076851357918,1.81852461045958,1.53382942001156,251.165347446159,247.402,243.638652553841,2.33237931582705,124.826614382114,87.7544377666309,92.7693110175029,21.6038941969918,35.3273389959078,19.3238499839172,244.506111111111,244.214230769231,232.191728714662,234.104903846154,241.85
2016-04-20,248.63,249.56,247.26,247.26,93347676,-0.0025,2,-0.62,3127295584368,1063267212003200,-1,244.6675,240.152,61.5397301220543,1.82528890245516,1.59212131650028,249.233527530002,248.112,246.990472469998,2.33006650755369,104.088897710125,65.8536904136871,82.5711801879557,22.0259802857876,32.8365186257847,18.666454433389,245.260555555556,244.424807692308,232.441106180145,234.083557692308,241.73
2016-04-21,248.45,249.5,247.92,249.39,87878652,0.0086,1,2.13,3469960879441,1072528550792230,1,244.8755,240.4816,66.341220658842,1.97970207820717,1.66963746884166,249.640364099413,248.212,246.783635900587,2.32363318558557,115.667659382093,68.2017757039626,73.9366346280933,22.4179173682409,30.5754719972905,17.3811256096015,245.989444444445,244.6775,232.703530161079,234.004903846154,243.63
2016-04-22,248.44,248.86,247.74,248.32,105792344,-0.0043,2,-1.07,2959233226027,1068003655640500,0,245.0875,240.782,62.1440904425581,1.9927642292584,1.73426282092501,249.570571312202,248.17,246.769428687798,2.27551652947231,87.0339821840987,61.8312757201643,65.2955806126044,22.6700756468988,28.9918589035439,17.0459157755286,246.833333333333,244.899423076923,232.989089825773,233.925769230769,243.58
2016-04-25,248.33,248.45,247.08,248.13,129122336,-0.0008,2,-0.19,3130962396950,1067473489843310,0,245.3045,241.2106,61.4012412720395,1.96513184926425,1.78043662659286,249.587781592268,248.196,246.804218407732,2.21083677736715,68.727288273267,66.2733970529665,65.4354828256976,22.4883914479645,27.7086070111103,18.4237746614915,247.532777777778,245.016923076923,233.29573430309,233.946153846154,244.18
2016-04-26,247.81,249.22,247.7,248.92,134475130,0.0032,1,0.79,3756480882787,1071123032983160,0,245.553,241.6894,63.3622853545013,1.9841078267701,1.82117086662831,249.854329617902,248.404,246.953670382098,2.16149129326949,78.7452842045835,59.4202177087476,62.5082968272926,22.632828119579,28.8613467703857,17.4983508391034,248.158333333333,245.169423076923,233.618663297173,234.027692307692,244.39
2016-04-27,248.87,249.09,248.28,248.69,163101404,-0.0009,2,-0.23,4124946176424,1069330843051320,0,245.711,242.0952,62.3687879205503,1.95801655186133,1.84854000367491,249.581470695305,248.69,247.798529304695,2.0649562008931,73.0969883803648,61.0203945614497,62.2380031077211,22.7669478860782,28.0526927842036,17.0080718763706,248.253333333333,245.3275,233.977663954635,234.092115384615,247.85
2016-04-28,249.42,249.52,245.91,246.27,108535349,-0.0097,2,-2.42,4167972644703,1059967325619605,0,245.6975,242.3902,52.9595874177082,1.72221265782329,1.82327453450459,249.944918838194,248.066,246.187081161806,2.17531647225788,37.7660576379742,50.2315910586352,56.890734442944,21.434457091902,24.7273894074146,22.774092025155,248.182222222222,245.442115384616,234.384798652203,234.241057692308,250.04
2016-04-29,245.9,246.01,243.89,245.2,104339374,-0.0043,2,-1.07,3839798744961,1056013829715870,0,245.6645,242.6554,49.4101868808043,1.43248353676418,1.74511633495651,250.356169521565,247.442,244.527830478435,2.18993672423946,-12.9281550599569,33.2564769426286,48.1694875209043,20.5818063467255,22.8078562297058,27.594768196957,247.934444444445,245.428076923077,234.824092291256,234.427788461538,250.19
2016-05-02,244.86,244.88,243.27,243.47,78967792,-0.0071,2,-1.73,2631030617633,1045910309373895,0,245.72,242.83,44.2467507402239,1.05115748993134,1.60632456595147,250.664592639529,246.51,242.355407360471,2.17136981536521,-41.2034382825127,12.1468350693504,31.8783010235379,20.0578070873043,21.3598182804471,27.8823449711734,247.452222222222,245.425,235.281443951348,234.60625,248.96
2016-05-03,244.88,244.9,243.48,244.29,71151149,0.0034,1,0.82,2741981831298,1049621271638830,0,245.782,243.0104,47.0701692134411,0.80583186930815,1.44622602662281,249.207116890253,245.584,241.960883109747,2.11841482855341,-35.9612724757952,14.2627353463585,19.888682452779,19.5596142246767,20.397355359173,26.5379518236126,246.983333333333,245.432692307693,235.752477399737,234.817019230769,244.05
2016-05-04,243.29,243.85,242.23,243.31,110856591,-0.004,2,-0.98,3945411339444,1044920531806630,0,245.9185,243.1776,44.1899503563553,0.526265279141143,1.26223387712648,246.724967298025,244.508,242.291032701975,2.1142423407996,-68.0715881388614,11.4449382716047,12.6181695624377,19.6444530872645,18.9777805603012,28.9140755430087,246.353333333333,245.383846153846,236.228766847469,235.056730769231,243.35
2016-05-09,242.84,243.11,241.63,242.23,98228242,-0.0044,2,-1.08,4058550392776,1040202181543145,-1,245.9305,243.3216,41.1981037708765,0.215080454604134,1.05280319262201,245.692786993257,243.7,241.707213006743,2.08322503074249,-90.4693727508411,14.9444816506002,13.5507184228543,19.9700172590001,17.8846035709557,29.3057880121424,245.694444444445,245.282884615385,236.703438938199,235.32,243.3
2016-05-10,241.97,243.68,241.77,243.68,114280300,0.006,1,1.45,3432662325680,1046526281572525,0,246.0,243.497,46.4410652541572,0.0844931367520303,0.859141181448012,244.738332298848,243.396,242.053667701152,2.07085181426088,-74.3270460078093,30.401525483424,18.9303151352094,19.893541470178,18.6724231746771,27.3751106138119,245.134444444445,245.125192307693,237.18229618672,235.61375,241.61
2016-05-11,244.39,244.39,241.99,243.07,87896278,-0.0025,2,-0.61,2988541347893,1043763435801410,0,246.065,243.651,44.6378996935685,-0.0674427178244343,0.673824401593523,244.678679713126,243.316,241.953320286874,2.09436239895653,-77.7939055402298,40.1421529610544,28.496053365026,19.3624587825819,19.5655072667214,25.1343923371837,244.548888888889,245.02076923077,237.664777695595,235.860480769231,241.63
2016-05-12,242.23,243.12,241.66,242.34,81718852,-0.003,2,-0.73,2556335556894,1041905523632655,0,246.079,243.7934,42.5106947097493,-0.243945820779516,0.490270357118915,244.044756452779,242.926,241.807243547221,2.04905079903106,-101.769963062653,44.1508221424456,38.2315001956411,19.034384921124,18.5697277078948,25.0055447746916,243.849444444445,244.968846153846,238.132974605523,236.115769230769,245.17
2016-05-13,242.61,242.73,240.03,240.6,74186891,-0.0072,2,-1.74,2823691589488,1035140857605940,0,245.9235,243.9128,37.8773344432322,-0.518255137102955,0.288565258274541,244.454462750358,242.384,240.313537249642,2.09554717052884,-128.097866520545,27.6115764747595,37.301517192753,19.4793822458949,16.8607207813288,28.2602361116098,243.145555555556,244.929807692308,238.575819773176,236.337115384615,245.34
2016-05-16,240.01,241.32,240.01,240.82,97138000,0.0009,1,0.22,2778415866179,1036149399654720,0,245.52,243.9566,38.7857993724555,-0.709713944625832,0.0889094176944663,244.532354706753,242.102,239.671645293247,2.03943665834821,-121.760720447755,19.0970609538346,30.2864865236797,19.9012657552597,16.0871337597388,27.0336750847535,242.669444444445,244.906730769231,238.991212606838,236.606730769231,246.75
2016-05-17,241.67,241.81,240.26,241.03,71716492,0.0009,1,0.21,2775422831737,1036825337775475,0,245.145,243.9754,39.6923905637382,-0.834877238900162,-0.0958479136244595,243.498214941461,241.572,239.645785058539,2.00447689703763,-102.710531760812,18.284738804407,21.6644587443335,19.9249284672193,16.9446764329124,25.5405104433132,242.331666666667,244.884230769231,239.390072320842,236.857596153846,246.31
2016-05-18,240.32,240.46,238.14,239.82,103981043,-0.005,2,-1.21,3768905029648,1031201622193945,0,244.736,243.977,36.3517102387125,-1.01994959493959,-0.280668249887486,242.559285558682,240.922,239.284714441318,2.06772854724923,-126.040390342165,25.1719205589482,20.8512401057297,20.8626152282953,15.2530301314582,30.3141380413935,241.788333333333,244.774615384616,239.764539365549,237.166057692308,239.21
2016-05-19,239.45,239.68,238.47,239.04,103127626,-0.0033,2,-0.78,3357214659529,1026661343254540,0,244.294,243.9536,34.344998109067,-1.21554816910222,-0.467644233730433,241.732803862047,240.262,238.791196137953,2.01646222244571,-123.981387438885,25.5434847097226,23.0000480243591,21.7333243635802,14.523620034328,28.8644956960613,241.347777777778,244.711923076923,240.110763067061,237.464038461538,239.28
2016-05-20,238.67,239.59,238.23,238.74,65914081,-0.0013,2,-0.3,2584309031558,1025794259392715,0,243.868,243.9596,33.5772535740261,-1.37887413838516,-0.649890214661377,241.726169926963,239.89,238.053830073037,1.96957206369959,-118.588261335295,23.2305189127511,24.6486413938071,22.6406598583146,13.807288820967,28.3112314171344,240.963333333333,244.613461538462,240.430720332019,237.731730769231,240.08
2016-05-23,239.6,240.08,237.81,239.85,57833874,0.0046,1,1.11,2311722532608,1029760626373445,0,243.391,243.974,39.0097569906578,-1.40257540618936,-0.800427252966973,241.286702989456,239.696,238.105297010544,1.99103120200676,-102.155866683187,28.9855389930723,25.9198475385151,23.0658384031747,14.4407528972209,26.0056603409101,240.543333333333,244.464038461539,240.72440787311,237.975,242.32
2016-05-24,239.28,239.48,237.65,237.65,89473009,-0.0092,2,-2.2,2981067307874,1019917241523245,-1,242.8575,243.8984,33.2119706096365,-1.58065958573749,-0.956473719521077,240.641012029766,239.02,237.398987970234,2.00595754472056,-117.199855837522,22.449591280654,24.8885497288256,23.5374261609083,13.3094920808912,24.5381583826818,240.029444444445,244.107692307693,241.013673980934,238.363846153846,244.14
2016-05-25,239.68,241.45,239.28,240.91,91189237,0.0137,1,3.26,3230150465403,1033295103422920,0,242.4965,243.8772,46.0156894001527,-1.44211403312437,-1.05360178224174,241.4250674431,239.238,237.0509325569,2.13410343438338,-53.1730745235244,45.5964912280701,32.3438738339319,22.4342302948431,18.210309904885,21.417242513286,239.804444444445,243.800384615385,241.30701183432,238.717211538461,246.52
2016-05-26,241.56,242.05,240.45,240.58,130282391,-0.0014,2,-0.33,3178963011533,1031500707428655,0,242.0795,243.8458,45.0737091046976,-1.34345738611268,-1.11157290301592,241.957061177293,239.546,237.134938822707,2.09595318907028,-33.3511192418135,50.7934609250399,39.6131811445878,21.0102705464508,19.262115843284,20.2494278543398,239.79,243.572307692308,241.594924802762,239.051057692308,247.62
2016-05-27,241.25,242.41,240.74,241.85,92225312,0.0053,1,1.27,3078135156853,1037820553386025,0,241.7375,243.8462,49.3693124757361,-1.14954169530736,-1.11916666147421,242.995137067901,240.168,237.340862932099,2.07695653270812,-3.71417133948162,80.2052256309222,58.8650592613438,19.5679485943714,19.2879203590664,18.9750201060699,239.891111111111,243.309230769231,241.881150147929,239.396538461538,246.91
2016-05-30,241.94,242.07,240.41,241.73,67446141,-0.0005,2,-0.12,2634562925725,1036837819263060,0,241.5105,243.8338,48.9795314122089,-0.994085906838137,-1.094150510547,243.593291065275,240.544,237.494708934725,2.04717392322897,-3.20843359688592,80.1801629742805,70.392949843414,18.3347306428793,18.1707723506846,19.0274082372285,239.913888888889,243.033461538462,242.16259122288,239.693173076923,241.86
2016-05-31,241.03,243.84,240.36,243.63,117966926,0.0079,1,1.9,5939765451037,1044680316648720,0,241.432,243.8246,55.0331267376238,-0.709394495281458,-1.01719930749389,243.860150938204,241.74,239.619849061796,2.14951864299832,58.7169575572963,89.7814388913458,83.3889424988493,17.9689604050462,21.9512105096514,16.8270690762049,240.225,242.779230769231,242.447802021697,240.014519230769,244.6
2016-06-01,242.7,244.19,242.48,243.58,78835300,-0.0002,2,-0.05,3440259378124,1043398196516000,0,241.4375,243.8036,54.8486947162688,-0.482250004799369,-0.910209446954985,244.621717189256,242.274,239.926282810744,2.11812445421273,99.1746031745996,88.3940432019997,86.1185483558751,17.823276154057,21.8656708856539,15.8567265213941,240.698333333333,242.588269230769,242.736577498357,240.394038461538,243.43
2016-06-02,243.88,244.66,243.31,244.18,78953123,0.0025,1,0.6,3511934056900,1044655112082860,0,241.432,243.8016,56.7229788427356,-0.250928822743049,-0.778353322112598,245.006147112098,242.994,240.981852887902,2.06325842176896,130.554224564765,89.4350177313464,89.2034999415637,17.9479542655427,22.4708628660368,15.1156455836604,241.262222222222,242.442884615385,243.020438856016,240.70625,246.99
2016-06-03,244.94,244.94,243.67,244.39,86345131,0.0009,1,0.21,3519585254667,1045261079199535,0,241.486,243.7812,57.3896821639783,-0.0500825539212428,-0.632699168474327,245.380441907756,243.502,241.623558092244,2.00659710592832,135.392505836872,86.9671942424932,88.2654183919462,18.2189756399481,22.4517118993765,14.4322971485506,241.857777777778,242.283076923077,243.302031147272,241.001634615384,247.14
2016-06-07,245.55,247.86,245.54,247.85,79435480,0.0142,1,3.46,3837514151707,1059251998269405,0,241.767,243.8336,66.5367990323533,0.383857771268737,-0.429387780525714,247.91158252143,244.726,241.54041747857,2.1111258840763,212.670373580284,92.2317141148458,89.5446420295616,19.7721064767595,29.6953944333542,12.7378705096246,242.761666666667,242.206730769231,243.563366206443,241.412788461538,249.25
2016-06-08,248.24,250.04,247.68,250.04,90733415,0.0088,1,2.19,3832089724943,1068572006404710,0,242.085,243.9528,70.8083088523561,0.89416591469373,-0.164677041481825,251.028333056762,246.008,240.987666943238,2.12890260664228,234.616576380204,95.9526443474039,91.7171842349141,21.8904806231859,34.6583427039048,11.7292564837571,243.705555555556,242.250769230769,243.79691321499,241.849615384615,249.8
2016-06-09,250.19,251.51,248.46,250.19,138770416,0.0006,1,0.15,5351998025648,1068354339359610,1,242.441,244.0808,71.0806009384962,1.29575587418972,0.127409541652484,252.572915219692,247.33,242.087084780308,2.1946952775964,207.809854762538,94.5897018970188,94.258020119756,24.2286548939183,36.0022342739426,10.5649480116541,244.676111111111,242.444423076923,244.003254848784,242.17875,251.02
2016-06-10,249.86,249.86,248.63,248.96,89452694,-0.0049,2,-1.23,3516728687411,1086177541017550,0,242.772,244.181,65.6711990834884,1.49750577551347,0.401428788424682,252.530989517168,248.286,244.041010482831,2.14935990062523,150.088463040828,83.7923096067696,91.4448852837306,26.3998167167412,34.1357820654431,10.0172328226747,245.528333333333,242.643269230769,244.185334894806,242.439807692308,251.52
2016-06-13,246.74,246.96,243.7,244.05,79114683,-0.0197,2,-4.91,3303660584519,1064946920190675,0,242.9445,244.1514,49.4825308466469,1.24682543295501,0.570508117330747,252.713925266379,248.218,243.722074733621,2.371548479152,46.9161500182772,51.9527876264026,76.7782663767301,25.262495064135,28.7277960644137,23.2788922472911,245.982777777778,242.687115384616,244.347486028929,242.672596153846,250.97
2016-06-14,243.79,244.46,242.36,243.35,107840185,-0.0029,2,-0.7,3665021059932,1061240795742960,0,243.071,244.0876,47.678035522829,0.980374162483798,0.652481326361357,253.303227146973,247.318,241.332772853027,2.35215215921257,10.2669600083803,27.591865328655,54.4456541872755,23.597775835886,26.8957847326704,25.8635867410223,246.128333333333,242.701346153846,244.484552925707,242.840384615385,250.66
2016-06-15,243.41,244.16,242.19,243.3,84095780,-0.0002,2,-0.05,3513800840055,1059626882763670,0,243.1845,244.0364,47.5446642519719,0.756455085476631,0.673276078184412,251.931758130019,245.97,240.008241869981,2.32485557641167,3.9192631785222,9.07032581156055,29.5383262555392,21.9760244153423,25.2678895740282,24.8204723021763,246.110555555556,242.732307692308,244.593896285339,242.993846153846,250.44
2016-06-16,243.66,244.0,240.52,241.61,83308155,-0.0069,2,-1.69,3174775955595,1051624567164840,-1,243.274,244.0214,43.1509144397002,0.437584525593792,0.626137767666288,249.226413498587,244.254,239.281586501413,2.40736589238227,-27.9614918816852,11.4665929739404,16.0429280380517,21.0585284820162,22.6588655663872,27.2126766566639,245.918888888889,242.714423076923,244.675991124261,243.147115384615,250.04
2016-06-17,243.35,244.02,241.32,241.63,77334439,0.0001,1,0.02,3076880658802,1052161563666995,0,243.4035,243.993,43.2177909799371,0.184365887217268,0.537783391576484,244.767753520231,242.788,240.808246479769,2.42826832864068,-26.5564242507241,13.605377211798,11.3807653324328,20.1965919824593,20.9180913361247,25.0514002410392,245.737222222222,242.694423076923,244.734141600921,243.294134615385,250.65
2016-06-20,244.44,245.63,243.74,245.17,75085164,0.0147,1,3.54,2894593217841,1067316071867470,0,243.725,244.0848,53.6183064824101,0.266267342765957,0.483480181814379,245.654677430342,243.012,240.369322569657,2.54053487659492,32.7439156888301,39.9681011478653,21.6800237778677,18.8892102032585,23.0922014128169,22.2340632338006,245.513333333333,242.782692307693,244.772992274819,243.440673076923,252.72
2016-06-21,244.6,245.5,243.99,245.34,58402782,0.0007,1,0.17,2577719925564,1067676097015800,0,243.9995,244.1518,54.0535426282142,0.340962017708478,0.454976548993198,246.664903992574,243.41,240.155096007426,2.46692524255242,29.1299202076892,67.5196403755068,40.3643729117232,17.6752128368578,22.0825806818331,21.2619614071472,245.056111111111,242.912115384616,244.797374671269,243.555865384615,252.73
2016-06-22,245.17,247.03,244.79,246.75,65848526,0.0057,1,1.41,2858666344205,1073766607596130,1,244.4545,244.241,57.6068208570127,0.508076512119771,0.465596541618513,248.295807431328,244.1,239.904192568672,2.45071629665582,56.9685414680642,93.673940337661,67.0538939536775,17.2427607353258,25.1002121104769,19.8738309940978,244.603333333333,243.113846153846,244.816665433925,243.652115384615,251.86
2016-06-23,246.42,246.81,245.64,246.31,65983243,-0.0018,2,-0.44,2761661533699,1071489470895600,0,244.7245,244.3318,56.1475816622153,0.598116910736934,0.492100615442197,248.647991130921,245.04,241.432008869079,2.35923656118041,51.7302357018792,92.4714402891087,84.5550070007586,16.8411980696176,24.2110852556146,19.1698386625561,244.267777777778,243.313461538462,244.829884533202,243.759423076923,251.48
2016-06-24,248.23,248.27,234.97,239.21,190032858,-0.0288,2,-7.1,6418662058954,1039901620494255,-1,244.656,244.2748,38.98615638173,0.0954634690752982,0.412773186168817,250.030414671985,244.556,239.081585328015,3.14071966395323,-118.327021585135,71.6563889621611,85.93392319631,18.3565214978423,16.887753836763,37.6378794910867,243.855555555556,243.402692307693,244.831838017752,243.773269230769,253.81
2016-06-27,236.79,239.28,236.68,239.28,95450952,0.0003,1,0.07,3776404241805,1040504275886370,0,244.5275,244.1862,39.183520387062,-0.293857187144766,0.271447111506101,250.18871391271,243.378,236.56728608729,3.10209683081372,-176.335646860145,50.5587523976315,71.5621938829669,19.7636075383366,15.8767289358122,35.3845997623382,243.252222222222,243.360576923077,244.830880999343,243.76625,251.93
2016-06-28,236.78,240.46,236.73,240.08,79648635,0.0033,1,0.8,3177707027365,1044661817371420,0,244.445,244.01,41.5120542806114,-0.531714029628944,0.110814883279092,249.223890692147,242.326,235.428109307853,3.14694705718417,-146.347607052897,34.2355889724311,52.1502434440743,20.5376974203255,17.2108973037418,32.3888492161924,242.743333333333,243.348461538462,244.826801035503,243.752596153846,248.65
2016-06-29,241.29,243.71,240.68,242.32,67355418,0.0093,1,2.24,3140353003755,1054834122274305,0,244.3795,243.8858,47.5657309271058,-0.533320227818763,-0.0180121389404791,246.805027493013,241.44,236.074972506987,3.18145083881387,-57.3081551420905,42.0300751879698,42.2748055193439,19.968634459434,23.1049836383834,29.7491837524181,242.736111111111,243.473461538462,244.818491124261,243.725096153846,249.24
2016-06-30,244.25,244.48,242.52,244.14,75453135,0.0075,1,1.82,3823962902335,1062563614594775,0,244.4075,243.8086,51.9200928642012,-0.383315736624837,-0.0910728584773508,244.864571756601,241.006,237.147428243399,3.10849006461288,-16.816858772849,54.2105263157893,43.4920634920632,19.1666250712304,23.7275467013389,28.2726231171083,242.828333333333,243.663269230769,244.782649983564,243.720673076923,252.36
2016-07-01,244.96,247.57,244.78,246.52,63045555,0.0097,1,2.38,2795923495735,1071790742693670,0,244.5245,243.7814,56.954281867477,-0.0715650300013806,-0.0871712927821567,247.767213526635,242.468,237.168786473365,3.13145505999767,50.2890823603518,71.5228843458508,55.9211619498697,18.1689905532172,28.9194397089341,26.0606186236775,242.993888888889,243.886730769231,244.719177761341,243.762884615385,254.11
2016-07-04,246.66,247.94,246.16,247.62,63633389,0.0045,1,1.1,2738698383727,1076141874556420,1,244.686,243.7886,59.0865061085018,0.261248942766287,-0.0174872456724681,249.618387801021,244.136,238.653612198979,3.03492255571213,68.6372262069414,85.4836336768053,70.4056814461482,17.3527360286513,28.5787249032924,24.9688538587123,243.25,244.109807692308,244.636238905326,243.767884615385,255.85
2016-07-05,247.67,247.84,246.51,246.91,54810843,-0.0029,2,-0.71,2503983570423,1073129034046960,0,244.639,243.739,57.1197979104628,0.462385258265016,0.0784872551150287,249.45015197286,245.502,241.55384802714,2.91314237316126,64.6837853136427,91.105401595224,82.7039732059598,16.5947853986972,27.6467488725889,24.1545987304936,243.390555555556,244.325192307693,244.530085059172,243.761730769231,255.43
2016-07-06,245.37,245.74,240.73,241.86,71672529,-0.0205,2,-5.05,3356962572325,1052530899693970,-1,244.23,243.6098,45.5152917881691,0.211852340114262,0.105160272114875,249.66032704634,245.41,241.159672953659,3.14648934650689,-40.1108008082991,66.2102516338781,80.9330956353023,16.6630747155308,23.7681198624447,33.8870913285311,243.058333333333,244.401923076923,244.400507889547,243.729134615385,256.18
